not worst : 9,exciting shinjuku : 0,drunk : 0,correct service : 0,awkward bit : 0,weird smell : 7,cottage : 0
other negative : 9,existent : 0,drunk man : 0,correct spelling : 0,awkward configuration : 0,worst service : 7,cramped area : 0
poor connection : 9,existent conditioning : 0,drunk person : 0,correct time : 0,awkward layout : 0,bare foot : 6,cramped bathroom : 0
poor hotel : 9,existent noise : 0,dusty : 0,cottage : 0,awkward position : 0,correct exit : 6,cramped bedroom : 0
poor location : 9,existent service : 0,dusty area : 0,cramped area : 0,awkward shower : 0,crap : 6,cramped feel : 0
pricey buffet : 9,existent space : 0,dusty carpet : 0,cramped bathroom : 0,awkward situation : 0,disappointing hotel : 6,cramped hotel : 0
terrible experience : 9,fashion : 0,dusty room : 0,cramped bedroom : 0,awkward time : 0,disappointing room : 6,cramped lobby : 0
weird smell : 9,feedback : 0,duvet : 0,cramped feel : 0,backpacker : 0,dog : 6,cramped quarters : 0
weird thing : 9,folk : 0,electrical appliance : 0,cramped hotel : 0,ball : 0,dresser : 6,cramped size : 0
worst room : 9,friday : 0,electrical equipment : 0,cramped lobby : 0,bare : 0,funny thing : 6,cramped space : 0
disappointing hotel : 8,fry : 0,electrical point : 0,cramped quarters : 0,bare bone : 0,horrible service : 6,crap : 0
dog : 8,funny : 0,electrical socket : 0,cramped size : 0,bare foot : 0,horrible smell : 6,crazy amount : 0
involve : 8,funny experience : 0,electrical store : 0,cramped space : 0,bare footed : 0,minor annoyance : 6,crazy busy : 0
negative aspect : 8,funny smell : 0,european : 0,crap : 0,bare minimum : 0,minor gripe : 6,crazy city : 0
not smallest : 8,funny thing : 0,exciting : 0,crazy amount : 0,bare necessity : 0,minor thing : 6,crazy expensive : 0
packet : 8,garbage : 0,exciting area : 0,crazy busy : 0,bare room : 0,mixed reviews : 6,crazy hour : 0
poor skill : 8,gesture : 0,exciting breakfast : 0,crazy city : 0,bare wall : 0,negative aspect : 6,crazy kid : 0
smallest detail : 8,gotemba : 0,exciting elevator : 0,crazy expensive : 0,big negative : 0,not dirty : 6,crazy night : 0
troublesome : 8,gripe : 0,exciting nothing : 0,crazy hour : 0,bottled tea : 0,outdated furniture : 6,crazy number : 0
uncomfortable mattress : 8,handful : 0,exciting part : 0,crazy kid : 0,claustrophobic feel : 0,poor standard : 6,crazy price : 0
uncomfortable night : 8,hanger : 0,exciting place : 0,crazy night : 0,claustrophobic person : 0,poor value : 6,crazy shopper : 0
wet towel : 8,hilton : 0,exciting shinjuku : 0,crazy number : 0,confuse : 0,poor wifi : 6,crazy shopping : 0
big negative : 7,horrible : 0,existent : 0,crazy price : 0,correct amount : 0,prepay : 6,crazy station : 0
bottled drink : 7,horrible bed : 0,existent conditioning : 0,crazy shopper : 0,correct breakfast : 0,soundproofing : 6,crazy time : 0
crap : 7,horrible breakfast : 0,existent noise : 0,crazy shopping : 0,correct bus : 0,terrible food : 6,crazy view : 0
cry : 7,horrible door : 0,existent service : 0,crazy station : 0,correct exit : 0,translator : 6,cry : 0
funny thing : 7,horrible experience : 0,existent space : 0,crazy time : 0,correct hotel : 0,uncomfortable night : 6,dangerous : 0
horrible service : 7,horrible floor : 0,fashion : 0,crazy view : 0,correct information : 0,uncomfortable room : 6,dangerous road : 0
horrible smell : 7,horrible food : 0,feedback : 0,crew : 0,correct location : 0,worst room : 6,dangerous step : 0
minor downside : 7,horrible hotel : 0,folk : 0,cry : 0,correct number : 0,worst thing : 6,dead end : 0
negative anything : 7,horrible noise : 0,friday : 0,dangerous road : 0,correct order : 0,aware thing : 5,dirty area : 0
not dirty : 7,horrible pillow : 0,fry : 0,dangerous step : 0,correct password : 0,awkward position : 5,dirty bathroom : 0
outdated bathroom : 7,horrible room : 0,funny experience : 0,dead area : 0,correct place : 0,bare minimum : 5,dirty blanket : 0
outdated furniture : 7,horrible service : 0,funny thing : 0,dead end : 0,correct price : 0,dirty bathroom : 5,dirty carpet : 0
poor experience : 7,horrible smell : 0,garbage : 0,dirty area : 0,correct room : 0,dirty clothe : 5,dirty carpeting : 0
poor standard : 7,horrible start : 0,gesture : 0,dirty bathroom : 0,correct service : 0,dirty wall : 5,dirty chair : 0
poor value : 7,horrible wifi : 0,gotemba : 0,dirty blanket : 0,correct spelling : 0,disappointing dinner : 5,dirty clothe : 0
poor wifi : 7,hotspot : 0,gripe : 0,dirty carpet : 0,correct time : 0,horrible room : 5,dirty cup : 0
