negative nothing : 16,correct exit : 0,disappointing stay : 5,negative reviews : 4,cramped bathroom : 0,poor standard : 4,disappointing restaurant : 0
annoying thing : 15,correct hotel : 0,dresser : 5,not aware : 4,cramped bedroom : 0,pricey breakfast : 4,disappointing room : 0
disappointing experience : 15,correct information : 0,funny thing : 5,outdated hotel : 4,cramped feel : 0,sticky : 4,disappointing selection : 0
stale smoke : 15,correct location : 0,hanger : 5,pricey restaurant : 4,cramped hotel : 0,stuffy room : 4,disappointing service : 0
unfriendly staff : 15,correct number : 0,inconsistent : 5,rollaway bed : 4,cramped lobby : 0,unfriendly staff : 4,disappointing stay : 0
worst part : 15,correct order : 0,minor point : 5,social : 4,cramped quarters : 0,worst part : 4,disappointing thing : 0
dusty room : 14,correct password : 0,minor problem : 5,stale smell : 4,cramped size : 0,bang : 3,disappointing view : 0
hanger : 14,correct place : 0,neck : 5,stiff bed : 4,cramped space : 0,bare : 3,disappointing way : 0
negative side : 14,correct price : 0,negative experience : 5,suffer : 4,crap : 0,dangerous : 3,disappointment : 0
suffer : 14,correct room : 0,not worst : 5,terrible experience : 4,crazy : 0,disappointing breakfast : 3,disturb : 0
disappointing stay : 13,correct service : 0,poor english : 5,troublesome : 4,crazy amount : 0,disappointing room : 3,dog : 0
gotemba : 13,correct spelling : 0,pricey hotel : 5,ugly : 4,crazy busy : 0,dresser : 3,downside : 0
minor negative : 13,correct time : 0,rule : 5,weird smell : 4,crazy city : 0,existent service : 3,drain : 0
terrible breakfast : 13,correct way : 0,social : 5,worst breakfast : 4,crazy expensive : 0,horrible experience : 3,drawback : 0
existent : 12,cottage : 0,stale smoke : 5,worst experience : 4,crazy hour : 0,involve : 3,dresser : 0
joke : 12,cramped area : 0,terrible breakfast : 5,worst part : 4,crazy kid : 0,mediocre food : 3,drunk : 0
minor problem : 12,cramped bathroom : 0,terrible hotel : 5,advanced : 3,crazy night : 0,minor drawback : 3,drunk man : 0
social : 12,cramped bedroom : 0,uncomfortable pillow : 5,affect : 3,crazy number : 0,minor inconvenience : 3,drunk person : 0
sticky : 12,cramped feel : 0,weird thing : 5,bottled drink : 3,crazy price : 0,minor quibble : 3,dusty : 0
mediocre breakfast : 11,cramped hotel : 0,bottled drink : 4,confuse : 3,crazy shopper : 0,mixed feeling : 3,dusty area : 0
ball : 10,cramped lobby : 0,camping : 4,cry : 3,crazy shopping : 0,negative remark : 3,dusty carpet : 0
dresser : 10,cramped quarters : 0,claustrophobic room : 4,dirty luggage : 3,crazy station : 0,negative side : 3,dusty room : 0
folk : 10,cramped room : 0,cramped bathroom : 4,dirty wall : 3,crazy time : 0,not aware : 3,duvet : 0
hotspot : 10,cramped size : 0,exciting breakfast : 4,disappointing thing : 3,crazy view : 0,not disturb : 3,electrical : 0
minor inconvenience : 10,cramped space : 0,existent : 4,dusty room : 3,crew : 0,other negative : 3,electrical appliance : 0
minor point : 10,crap : 0,folk : 4,folk : 3,cry : 0,outdated bathroom : 3,electrical equipment : 0
minor thing : 10,crazy amount : 0,involve : 4,funny smell : 3,cupboard : 0,poor choice : 3,electrical outlet : 0
outdated hotel : 10,crazy busy : 0,negative anything : 4,gotemba : 3,curtain : 0,poor light : 3,electrical point : 0
pricey food : 10,crazy city : 0,negative aspect : 4,hotspot : 3,dangerous : 0,poor room : 3,electrical socket : 0
slight negative : 10,crazy expensive : 0,not affect : 4,inconsistent : 3,dangerous road : 0,poor wifi : 3,electrical store : 0
soundproofing : 10,crazy hour : 0,not smallest : 4,mediocre breakfast : 3,dangerous step : 0,pricey place : 3,european : 0
terrible wifi : 10,crazy kid : 0,packet : 4,minor annoyance : 3,dead area : 0,pricey price : 3,exciting : 0
worst service : 10,crazy night : 0,poor experience : 4,minor inconvenience : 3,dead end : 0,pricey rate : 3,exciting area : 0
worst thing : 10,crazy number : 0,poor location : 4,minor thing : 3,dirty area : 0,ridiculous price : 3,exciting breakfast : 0
camping : 9,crazy price : 0,poor value : 4,mixed reviews : 3,dirty bathroom : 0,romantic view : 3,exciting elevator : 0
disappointing thing : 9,crazy shopper : 0,pricey room : 4,negative side : 3,dirty blanket : 0,rude service : 3,exciting nothing : 0
funny smell : 9,crazy shopping : 0,smallest bathroom : 4,not dirty : 3,dirty carpeting : 0,sharp : 3,exciting part : 0
horrible room : 9,crazy station : 0,stale cigarette : 4,not smallest : 3,dirty chair : 0,shock : 3,exciting place : 0
not worst : 9,crazy time : 0,suffer : 4,packet : 3,dirty clothe : 0,smallish room : 3,exciting shinjuku : 0
other negative : 9,crazy view : 0,terrible experience : 4,paint : 3,dirty cup : 0,stale smoke : 3,existent : 0
poor connection : 9,criticism : 0,terrible stay : 4,poor condition : 3,dirty curtain : 0,terrible coffee : 3,existent conditioning : 0
poor hotel : 9,cry : 0,terrible wifi : 4,poor selection : 3,dirty dish : 0,terrible food : 3,existent noise : 0
poor location : 9,dangerous : 0,wet towel : 4,poor wifi : 3,dirty feel : 0,weird smell : 3,existent service : 0
pricey buffet : 9,dangerous road : 0,aware something : 3,pricey room : 3,dirty filter : 0,wet weather : 3,existent space : 0
terrible experience : 9,dangerous step : 0,bottled tea : 3,smallest bed : 3,dirty floor : 0,worst thing : 3,fashion : 0
weird smell : 9,dead : 0,cramped space : 3,smallish bed : 3,dirty glass : 0,yellow : 3,feedback : 0
