Keywords,Alpha,C,kernel,Average_F1,StDv_F1,Average_Accuracy,StDv_Accuracy,Average_Precision,StDv_Precision,Average_Recall,StDv_Recall
Positive,2.75,2.5,linear,0.7681348438795247,0.11841119061238146,0.7225806451612904,0.0991115580370143,0.9173048563437579,0.032097003767708326,0.6783057644110275,0.16609039128672043
Negative,2.75,2.5,linear,0.8624402530912156,0.043493760736976715,0.7935483870967742,0.048279450151921824,0.816907166907167,0.0500509603128127,0.9172344322344322,0.06704158354517181
Positive,2.75,2.75,linear,0.8023882618303603,0.06687212993642774,0.7483870967741936,0.07468281872767889,0.9279178338001868,0.05000486009572705,0.708,0.07656769273164718
Negative,2.75,2.75,linear,0.8766845428081027,0.04562764378427095,0.8129032258064516,0.06255070783763005,0.8137492877492878,0.07383654135320077,0.9540823798627003,0.0046618074522704256
Positive,2.75,3.0,linear,0.8182009969304355,0.08473782566103821,0.7548387096774193,0.0991115580370143,0.9065476190476189,0.07971747163230097,0.7584319384319385,0.1280484972398485
Negative,2.75,3.0,linear,0.8730702341137124,0.043131119441522967,0.7935483870967742,0.07523808896574583,0.8282025382025381,0.09193014692624929,0.9324848484848485,0.03194327502151419
Positive,2.75,3.25,linear,0.8260273587504707,0.05452273565316092,0.7741935483870968,0.06451612903225808,0.9029946524064171,0.05691568230829863,0.7619047619047619,0.057833132388052974
Negative,2.75,3.25,linear,0.9041472667470982,0.059231015132909196,0.8516129032258064,0.08798826901281197,0.8602490842490843,0.0787649108138616,0.9559130434782608,0.04773873445626542
Positive,3.0,0.5,linear,0.8245488325954475,0.037107901661056195,0.7032258064516129,0.055498872690597584,0.7120430107526882,0.04964156412147393,0.9813852813852814,0.022808553891462323
Negative,3.0,0.5,linear,0.8657659321810265,0.040455090338422046,0.7741935483870968,0.06120537406777511,0.7861247947454844,0.05523932528713298,0.9657805383022774,0.030669447565867827
Positive,3.0,0.75,linear,0.8383631183631184,0.026177028944603407,0.7225806451612904,0.03870967741935486,0.7516203188728217,0.03428332614999763,0.9491844532279317,0.031153056087122186
Negative,3.0,0.75,linear,0.8854423585036851,0.013389152124487613,0.8193548387096774,0.025806451612903254,0.8013578375647341,0.026595400825027028,0.9904761904761905,0.019047619047619067
Positive,3.0,1.0,linear,0.8534666811727387,0.03619010583253661,0.7548387096774194,0.05624385733600871,0.7947311827956989,0.09380412454652573,0.9433043478260869,0.09318623749365064
Negative,3.0,1.0,linear,0.8794207741576162,0.04800837812203879,0.8064516129032258,0.06766508697871945,0.8282580382580382,0.06033356736381054,0.9393056219143177,0.044502798042550654
Positive,3.0,1.25,linear,0.8286603845182169,0.030500327502928158,0.7548387096774194,0.048279450151921824,0.9250292397660818,0.09885801891241036,0.768768115942029,0.10137042484362126
Negative,3.0,1.25,linear,0.8893709729754786,0.06588671989490592,0.8193548387096774,0.10118959446037494,0.819047619047619,0.11004222577359472,0.9825925925925926,0.021710149466300534
Positive,3.0,1.5,linear,0.8266102565654638,0.0697688900636912,0.7741935483870966,0.07355970484510568,0.8923706324635118,0.045375797055083864,0.7826708074534161,0.12126256349071321
Negative,3.0,1.5,linear,0.8454215861657722,0.04296503442880703,0.7612903225806452,0.05624385733600869,0.7867521367521368,0.08006863882824183,0.9245757575757576,0.061032469643465447
Positive,3.0,1.75,linear,0.8422265494603316,0.014980942946150834,0.7870967741935484,0.0258064516129032,0.9068421052631578,0.03972202581918569,0.789180887000109,0.04012528383521411
Negative,3.0,1.75,linear,0.9245859763336967,0.0342373556564426,0.8774193548387098,0.055498872690597605,0.9086894586894587,0.07217092757468456,0.9464911610129001,0.03625225929387953
Positive,3.0,2.0,linear,0.8251526251526252,0.02848593493470362,0.7741935483870968,0.03533693919388169,0.9330765639589169,0.04206706714854023,0.7427369510733355,0.05107299091900951
Negative,3.0,2.0,linear,0.9196546310832027,0.028855379936165187,0.8709677419354838,0.04561979233461596,0.8867777777777779,0.060189412956921005,0.9593043478260871,0.035804130038143346
Positive,3.0,2.25,linear,0.8103266186857517,0.0687128907761473,0.7741935483870968,0.06451612903225808,0.9268939393939395,0.04461198591530318,0.735976304397357,0.13167916180450223
Negative,3.0,2.25,linear,0.9059715060352339,0.02614848394831809,0.8451612903225806,0.03761904448287292,0.8735164835164836,0.04948900959950698,0.942929292929293,0.02149449960711612
Positive,3.0,2.5,linear,0.796294843368014,0.060345385554360184,0.729032258064516,0.07241917522788271,0.9433625730994152,0.03985602144214614,0.6940025336981858,0.08648306064420687
Negative,3.0,2.5,linear,0.849120082815735,0.04936759553466539,0.7677419354838709,0.06579380017539078,0.7584312239484653,0.08668945386186452,0.9735016835016834,0.022032039981524327
Positive,3.0,2.75,linear,0.8233376233376234,0.07187128575667939,0.7741935483870968,0.07901579815429607,0.9273737373737374,0.05523728853860802,0.7545350530476389,0.12149344957950818
Negative,3.0,2.75,linear,0.8827407711238721,0.04413109400409068,0.8193548387096774,0.059829796745133564,0.8167989417989417,0.0660676973547921,0.9632918660287082,0.01878765024786332
Positive,3.0,3.0,linear,0.8904000858476561,0.043330694013855316,0.8451612903225806,0.06255070783763005,0.9519498746867168,0.03191734351579748,0.8374725274725275,0.058579159541741754
Negative,3.0,3.0,linear,0.869183967204749,0.04591990894903165,0.8,0.05549887269059759,0.8020344827586208,0.06914394160819669,0.9533157663592446,0.04003805910093161
Positive,3.0,3.25,linear,0.7804804804804805,0.08905511606067032,0.735483870967742,0.09869070026308616,0.9749019607843138,0.03083859333543137,0.6623768115942028,0.1269645156638861
Negative,3.0,3.25,linear,0.8834183941913081,0.04783416728496702,0.8193548387096774,0.07241917522788276,0.8339580419580418,0.09079438623195242,0.9487301587301588,0.04641764896621239
Positive,3.25,0.5,linear,0.8473616669843086,0.01595970232032142,0.735483870967742,0.02413972507596089,0.7451612903225806,0.02330135065906501,0.9829710144927537,0.02086402905635936
Negative,3.25,0.5,linear,0.8636846905954458,0.05291495647379026,0.7806451612903225,0.07468281872767887,0.7814449917898194,0.09443189717344956,0.9753333333333334,0.020498105658838518
Positive,3.25,0.75,linear,0.8307900869462352,0.06607647229378592,0.7161290322580646,0.09869070026308616,0.7208602150537635,0.09883492885138877,0.9913043478260869,0.017391304347826077
Negative,3.25,0.75,linear,0.8576194403210732,0.07207389378805718,0.7806451612903226,0.10282179000328533,0.7807471264367816,0.11314561441945664,0.9615399610136451,0.03887467434794922
Positive,3.25,1.0,linear,0.8112301790647557,0.055527487785342375,0.6967741935483871,0.08312321759177502,0.7350650820599888,0.1256418196429987,0.9388888888888889,0.09686442096757052
Negative,3.25,1.0,linear,0.8619393939393939,0.04539940089328535,0.7806451612903226,0.06255070783763003,0.7718605532398636,0.086337819458681,0.9845925925925926,0.018893390894139113
Positive,3.25,1.25,linear,0.8524575568570146,0.03734173841866092,0.767741935483871,0.0746828187276789,0.8659600614439323,0.1459399333206971,0.8707808857808859,0.08827598156135648
Negative,3.25,1.25,linear,0.894333260237846,0.039748896409018575,0.832258064516129,0.05549887269059759,0.8476267806267807,0.04511379198019796,0.9475610766045548,0.04308718608398917
Positive,3.25,1.5,linear,0.8327340004169272,0.04887958554118264,0.7741935483870968,0.05397806622800489,0.9147186147186147,0.04728423112259296,0.7647758039062387,0.053084566571712684
Negative,3.25,1.5,linear,0.857451356464401,0.04800980518475807,0.7870967741935484,0.06642342026443224,0.7939080919080919,0.053981647487371415,0.9325187969924812,0.040468430395889064
Positive,3.25,1.75,linear,0.7954935869445257,0.059582606934028386,0.7419354838709677,0.06766508697871945,0.8926587301587302,0.03780477893274461,0.7278966685488425,0.11768623800042864
Negative,3.25,1.75,linear,0.8717308397186393,0.04975537463375457,0.8,0.06888437581955684,0.8178575498575498,0.08698274431437161,0.9395317725752509,0.01830766909059666
Positive,3.25,2.0,linear,0.8322611222950383,0.05486537084867948,0.7870967741935484,0.0598297967451336,0.9400292397660819,0.03985846681660863,0.7502955981216851,0.07593865538319361
Negative,3.25,2.0,linear,0.8347015656665709,0.029951067341879148,0.7548387096774194,0.03289690008769536,0.7768206704728444,0.057569310812772716,0.9074574314574313,0.048146402060715285
Positive,3.25,2.25,linear,0.8297191697191698,0.049527855279759926,0.7806451612903226,0.055498872690597584,0.9536403508771929,0.023977874021641754,0.7359262187088275,0.06532399022905021
Negative,3.25,2.25,linear,0.8646722000614823,0.03550099261500451,0.7935483870967742,0.05241315099765136,0.7928527189396755,0.058523041808207346,0.9533852813852814,0.0037156275641536856
Positive,3.25,2.5,linear,0.8834256183093393,0.04034238121921865,0.8387096774193548,0.05397806622800487,0.9603174603174602,0.03619604524124248,0.8214295125164691,0.06743530272493459
Negative,3.25,2.5,linear,0.8852334799837236,0.03328377449124014,0.8193548387096774,0.05624385733600869,0.8252419882854666,0.04749235240652432,0.9567272727272726,0.03838732573206297
Positive,3.25,2.75,linear,0.8284399818082088,0.04656937331004377,0.7483870967741935,0.06255070783763003,0.9591406051360284,0.039267443481976194,0.7297582417582418,0.052616063965061674
Negative,3.25,2.75,linear,0.9030510200008308,0.023152995591744517,0.8516129032258064,0.032896900087695385,0.8448532948532949,0.049411323127551074,0.9727780320366133,0.02260647947707372
Positive,3.25,3.0,linear,0.8288576193454242,0.04807829743704315,0.7870967741935484,0.04375696763306626,0.9475502481694432,0.030437223648623956,0.7430048936570676,0.0838295699363295
Negative,3.25,3.0,linear,0.8527290701689967,0.04092056547219556,0.7741935483870968,0.053978066228004884,0.8112836438923395,0.0667561481414968,0.9021991341991342,0.03440312225019458
Positive,3.25,3.25,linear,0.7593631734894093,0.034161380309882,0.7032258064516129,0.05161290322580646,0.9287280701754386,0.07716681175187635,0.6459880107792993,0.04032285616589694
Negative,3.25,3.25,linear,0.8914762665641481,0.06299059014059215,0.832258064516129,0.0898605695302201,0.8393121693121695,0.098250854004946,0.9564021164021164,0.0307039731307593
Positive,3.5,0.5,linear,0.8204835779175401,0.031384068514679356,0.696774193548387,0.043756967633066246,0.696774193548387,0.043756967633066246,1.0,0.0
Negative,3.5,0.5,linear,0.9014175600310054,0.015736271674024072,0.8387096774193548,0.020401791355925045,0.8332315832315832,0.029080883988365634,0.9829090909090908,0.02100295138646349
Positive,3.5,0.75,linear,0.8091587823940765,0.061428176768306975,0.6838709677419355,0.08510261908563174,0.7096006144393242,0.07039514716925968,0.9433852813852814,0.04981477206513272
Negative,3.5,0.75,linear,0.8640572918019727,0.031444090080865454,0.7806451612903226,0.04740947889257764,0.7671136653895274,0.04883433648595878,0.9913043478260869,0.017391304347826077
Positive,3.5,1.0,linear,0.8153170315523257,0.04173737956932339,0.6903225806451612,0.05982979674513357,0.7187711213517665,0.06398843515512119,0.9484888010540186,0.04277485533232273
Negative,3.5,1.0,linear,0.8895283182653264,0.04361683164603115,0.832258064516129,0.06888437581955684,0.841941391941392,0.1009282149951587,0.9547619047619047,0.04012452272941124
Positive,3.5,1.25,linear,0.8077951460304401,0.08419012408020193,0.7290322580645161,0.09259806512520855,0.8210339530695482,0.11241631424850464,0.8351308112177677,0.16510770818601353
Negative,3.5,1.25,linear,0.8619099495577659,0.048948652327804175,0.7870967741935483,0.083123217591775,0.802418143797454,0.07643969964126437,0.9349840015057407,0.023047048245671213
Positive,3.5,1.5,linear,0.796764872387602,0.07776767362459826,0.7225806451612904,0.10522262213096834,0.8728916494133886,0.15716152564178415,0.7721511918033657,0.1322622616405656
Negative,3.5,1.5,linear,0.8699241656688466,0.015987069933099625,0.8,0.024139725075960926,0.8007729468599033,0.01530600683927563,0.9536796536796537,0.041648531500625786
Positive,3.5,1.75,linear,0.8187899787899788,0.014684822610512356,0.7612903225806452,0.0158031596308592,0.9312304631997727,0.06694085054446915,0.7384615384615385,0.06520393119407016
Negative,3.5,1.75,linear,0.8899949723479136,0.034650919580103856,0.8258064516129032,0.052413150997651356,0.8272486772486772,0.04890675135784696,0.964952380952381,0.030962782135186433
Positive,3.5,2.0,linear,0.864624519525583,0.03521073814425765,0.8258064516129032,0.03870967741935486,0.9495704501896451,0.030499192552047666,0.7971428571428572,0.06382817779930068
Negative,3.5,2.0,linear,0.9155492835432046,0.017511021875097583,0.8709677419354838,0.028852490032255325,0.9012424242424242,0.0305622849255654,0.9325217391304348,0.041585223491697666
Positive,3.5,2.25,linear,0.8565554805745685,0.05571180684619778,0.8064516129032258,0.06766508697871948,0.9388038277511963,0.07766928331437364,0.7892339544513457,0.051120953570945024
Negative,3.5,2.25,linear,0.9282220951654914,0.021816591825649632,0.8838709677419354,0.03289690008769536,0.8934897630549804,0.04360235606295304,0.9673764753764754,0.01671606386173369
Positive,3.5,2.5,linear,0.8230555555555557,0.03497794719710488,0.7870967741935484,0.0258064516129032,0.9271789321789322,0.027602467727846143,0.7405283605283606,0.04282050083628579
Negative,3.5,2.5,linear,0.8663003663003664,0.034107265485669676,0.7870967741935484,0.048279450151921824,0.7932641432641433,0.041109277533589755,0.95487012987013,0.02881228012482946
Positive,3.5,2.75,linear,0.8200129085254944,0.027528501111875,0.767741935483871,0.02413972507596089,0.9478312537136067,0.04574376239281022,0.7277432712215322,0.06338244806071032
Negative,3.5,2.75,linear,0.8824918433633808,0.035381688544203385,0.8193548387096774,0.04375696763306625,0.8299857549857551,0.07825933906946622,0.9512955643390425,0.04497248297021457
Positive,3.5,3.0,linear,0.8174698472259448,0.06034334656282796,0.7548387096774193,0.07523808896574581,0.9437685680332738,0.037655666772081015,0.7224527887571366,0.0734019233668921
Negative,3.5,3.0,linear,0.8773734128960771,0.044547441408979434,0.8064516129032258,0.06120537406777508,0.8385594290766705,0.05776227873319639,0.9233631553631554,0.05466346115554959
Positive,3.5,3.25,linear,0.844084084084084,0.033904754782980544,0.8,0.05161290322580645,0.9783625730994151,0.026516453915215538,0.7439026915113872,0.04939578947577251
Negative,3.5,3.25,linear,0.8545894105894106,0.061085215931398866,0.7741935483870968,0.08655747009676608,0.775783475783476,0.11114617023042209,0.9672240802675585,0.04026733630312351
Positive,3.75,0.5,linear,0.8380564578677786,0.03193522551255597,0.7225806451612903,0.048279450151921824,0.7270967741935483,0.04477252018812251,0.990909090909091,0.018181818181818167
Negative,3.75,0.5,linear,0.8913571308865427,0.03159062640028245,0.8193548387096774,0.052413150997651356,0.8116183178252145,0.05874012668891201,0.9923076923076923,0.015384615384615375
Positive,3.75,0.75,linear,0.8378800157379513,0.03522884464658785,0.7225806451612904,0.052413150997651335,0.7476826103077494,0.06581566996857423,0.9586323901541294,0.02376811605335482
Negative,3.75,0.75,linear,0.8439552760307476,0.029824755443623147,0.7483870967741936,0.04279515858523097,0.7526714664645698,0.05878148436022208,0.9665757575757576,0.030385282310414062
Positive,3.75,1.0,linear,0.8106106106106106,0.0428275051362696,0.7161290322580646,0.055498872690597584,0.860909090909091,0.1390852973054237,0.8054057971014494,0.13275592998438804
Negative,3.75,1.0,linear,0.8867860187553281,0.036485513824039174,0.8193548387096774,0.052413150997651356,0.805185185185185,0.06025096120788962,0.9904761904761905,0.019047619047619067
Positive,3.75,1.25,linear,0.7978635028062633,0.0728762483124242,0.7161290322580645,0.09437896024727609,0.8766614906832298,0.08601432767516284,0.7490921252660383,0.12257560238609817
Negative,3.75,1.25,linear,0.8945252378648604,0.017681492801686228,0.832258064516129,0.02413972507596094,0.8534798534798534,0.03850512095536382,0.9413339993339994,0.01781457513198989
Positive,3.75,1.5,linear,0.8722997327875376,0.045772286734940285,0.832258064516129,0.05161290322580646,0.9469467787114846,0.031983644181417775,0.8112507058159231,0.06881169389436707
Negative,3.75,1.5,linear,0.87460495683146,0.057435440794109845,0.8129032258064516,0.06888437581955684,0.7940358160358161,0.09541138034981904,0.9829090909090908,0.02100295138646349
Positive,3.75,1.75,linear,0.8353370880508237,0.09738637400197318,0.7870967741935484,0.10910667435669524,0.9160897435897436,0.06357617204224422,0.7780735930735931,0.1443166880848296
Negative,3.75,1.75,linear,0.8706626139817629,0.04391265852461436,0.8064516129032258,0.06120537406777506,0.8023736263736264,0.052356639763525864,0.9547619047619047,0.05851526536878339
Positive,3.75,2.0,linear,0.7926609304008685,0.05012805823585031,0.7483870967741935,0.05161290322580644,0.9132959850606909,0.047913248738313166,0.7024347826086956,0.06458745042469899
Negative,3.75,2.0,linear,0.9007884179312751,0.0391776949774077,0.8451612903225806,0.05549887269059759,0.8686813186813186,0.0774366901585077,0.9414874980092371,0.04155716283629419
Positive,3.75,2.25,linear,0.8318359853121174,0.054063806828228415,0.7935483870967742,0.05982979674513356,0.9179179566563468,0.04640065444032537,0.7624070056564335,0.06806857849526272
Negative,3.75,2.25,linear,0.9027770960373049,0.02899709370347224,0.8516129032258064,0.043756967633066246,0.8715061315496099,0.05659119311448118,0.9397312252964427,0.0345098033311882
Positive,3.75,2.5,linear,0.8317735815993654,0.06825160215575603,0.7806451612903226,0.07184212081070997,0.9746031746031747,0.031507036890919375,0.7283779827258089,0.08560688163279526
Negative,3.75,2.5,linear,0.8891753460639313,0.03639165131371423,0.8258064516129032,0.05241315099765135,0.8393772893772894,0.060293974952587065,0.9479420289855071,0.015968725999274583
Positive,3.75,2.75,linear,0.8353699215639091,0.028982246082182327,0.7870967741935484,0.025806451612903247,0.9704260651629072,0.03864528374415316,0.7365217391304348,0.05220580748157824
Negative,3.75,2.75,linear,0.8903342109632583,0.049786741896848744,0.832258064516129,0.07468281872767886,0.8589909221213569,0.08015061797576124,0.9328874024526199,0.06891994846922157
Positive,3.75,3.0,linear,0.8758629130966952,0.04331622663060215,0.8387096774193548,0.0577049800645107,0.9565978672170623,0.021899702360979482,0.8105627705627706,0.07344081524739968
Negative,3.75,3.0,linear,0.8459584076054663,0.02344453454890338,0.767741935483871,0.03761904448287288,0.7614761904761904,0.025896357179973083,0.9520823798627001,0.027752578897638186
Positive,3.75,3.25,linear,0.7963240418118467,0.07858507967284743,0.7290322580645162,0.09259806512520853,0.909879679144385,0.05202772294036686,0.7131409460105113,0.1069704104650879
Negative,3.75,3.25,linear,0.8872813337895724,0.02535602989115768,0.8258064516129032,0.025806451612903247,0.8227619047619047,0.039199178203024904,0.9640494417862839,0.018493765093644785
