Keywords,Alpha,C,kernel,Average_F1,StDv_F1,Average_Accuracy,StDv_Accuracy,Average_Precision,StDv_Precision,Average_Recall,StDv_Recall
Positive,3.25,1.0,linear,0.810418060200669,0.04446871905780897,0.6866666666666668,0.0669991708074726,0.726996336996337,0.11488548943748757,0.9424475524475524,0.07878115100721872
Negative,3.25,1.0,linear,0.9032625321961707,0.041173843858159,0.8466666666666667,0.060000000000000005,0.8667515817515816,0.07458756648242125,0.9517149517149516,0.06441929957581163
Positive,3.25,1.25,linear,0.8158320207633709,0.062300109222730014,0.7333333333333334,0.10327955589886448,0.8467676767676767,0.15482318083789257,0.8322144522144523,0.13528173606860436
Negative,3.25,1.25,linear,0.8466087947140577,0.04599715023378824,0.7733333333333332,0.053333333333333365,0.796936396936397,0.07594471037756546,0.9096947496947498,0.05784018105424327
Positive,3.25,1.5,linear,0.8706389054477626,0.07526879915149695,0.8266666666666668,0.09043106644167026,0.9288455988455988,0.049272412098499516,0.8270745920745922,0.11633394930258326
Negative,3.25,1.5,linear,0.8638788892267153,0.07668663537685431,0.7933333333333332,0.10519822558706336,0.8175074925074923,0.11252560841426523,0.9261363636363636,0.0561130487714243
Positive,3.25,1.75,linear,0.8372865631100925,0.08050254635502745,0.7866666666666667,0.09797958971132714,0.97,0.04582575694955839,0.748023643023643,0.1275304509876987
Negative,3.25,1.75,linear,0.8962969446012925,0.05213495234879877,0.8400000000000001,0.08,0.8852380952380952,0.08394874799691436,0.9150832500832502,0.06755697032315716
Positive,3.25,2.0,linear,0.845118114980546,0.04947998298558458,0.7999999999999999,0.059628479399994404,0.9541233766233767,0.05766366303905608,0.7675380175380175,0.09714310918720838
Negative,3.25,2.0,linear,0.8761005008063831,0.0766893971776394,0.8200000000000001,0.08969082698049141,0.8385897435897436,0.1064047727966126,0.9266117216117216,0.0779945458146305
Positive,3.25,2.25,linear,0.8547657021341231,0.06154177331005446,0.7933333333333333,0.0866666666666667,0.9602272727272727,0.06413159572510209,0.7783633033633034,0.09736766858373942
Negative,3.25,2.25,linear,0.9045244980462371,0.047648841290429525,0.8466666666666667,0.07333333333333335,0.8489676989676989,0.08447921144700155,0.9766233766233766,0.04817464153504263
Positive,3.25,2.5,linear,0.8583493336728631,0.07005170779887473,0.8266666666666668,0.06798692684790383,0.9875,0.0375,0.7660478410478411,0.1031292602417162
Negative,3.25,2.5,linear,0.9026156548765245,0.03591260342526673,0.8466666666666669,0.052068331172711035,0.9032600732600734,0.09386266593461909,0.9135347985347986,0.06285966432351411
Positive,3.25,2.75,linear,0.8622303866994944,0.08645582178220784,0.8200000000000001,0.1077032961426901,0.9638888888888889,0.058333333333333334,0.7910306360306361,0.1282745598779438
Negative,3.25,2.75,linear,0.9073451432791764,0.05114551201856244,0.8533333333333333,0.07774602526460402,0.8709756909756908,0.10510649742533594,0.9591258741258741,0.04138602736709378
Positive,3.25,3.0,linear,0.906046772068511,0.05698326970709144,0.8733333333333334,0.06960204339273701,0.9700757575757575,0.046775318713733534,0.8587171162171161,0.10300564904548859
Negative,3.25,3.0,linear,0.8694799235851868,0.03685119053710766,0.8,0.05163977794943226,0.8240442890442891,0.0731525489385401,0.9314685314685315,0.07549857105603232
Positive,3.25,3.25,linear,0.840312570918709,0.11042047826322873,0.7933333333333333,0.12092238098144704,0.9791666666666666,0.04269562819149833,0.7502136752136753,0.15596644728451906
Negative,3.25,3.25,linear,0.8884889892715983,0.03879137881935245,0.8266666666666668,0.06110100926607789,0.8370695970695972,0.07540549944419775,0.9560606060606063,0.059920363434197536
Positive,3.5,1.0,linear,0.7786840985101853,0.0852578698997823,0.6466666666666667,0.11175369742826806,0.6824175824175824,0.13774540077742667,0.9361471861471861,0.08668298959390104
Negative,3.5,1.0,linear,0.8718183040791736,0.1007937786888552,0.8066666666666666,0.128062484748657,0.806963036963037,0.13553107064923695,0.9574603174603175,0.05455239425378929
Positive,3.5,1.25,linear,0.8491684283171697,0.1057379881638949,0.7933333333333333,0.1443760521847181,0.876037296037296,0.15237563003967414,0.835050505050505,0.06837615402269129
Negative,3.5,1.25,linear,0.8885215565657079,0.06758173796004954,0.8400000000000001,0.08537498983243799,0.841928071928072,0.09824186942240444,0.948974358974359,0.07183967873276313
Positive,3.5,1.5,linear,0.8449229755751496,0.08966379638294353,0.7933333333333332,0.09637888196533975,0.9016258741258742,0.11781188351272749,0.8026057276057277,0.09571926774426297
Negative,3.5,1.5,linear,0.8745801879280142,0.047019575219564,0.8066666666666666,0.06960204339273703,0.8265134865134864,0.08842618253013129,0.9390287490287491,0.063853336231382
Positive,3.5,1.75,linear,0.7921868945206543,0.076455487861421,0.74,0.0813770374382247,0.9017063492063493,0.09891036003497014,0.720846930846931,0.119189579302531
Negative,3.5,1.75,linear,0.9167623230231925,0.03469949333377994,0.8666666666666666,0.05163977794943222,0.8831668331668332,0.06153694112449009,0.957099567099567,0.0434176474313007
Positive,3.5,2.0,linear,0.8499068390965012,0.07208057706131725,0.8200000000000001,0.06699917080747261,0.9225757575757576,0.07400672060305696,0.8031313131313131,0.12880531670418016
Negative,3.5,2.0,linear,0.8731692357985266,0.0697436898065337,0.7999999999999999,0.10749676997731403,0.8230586080586081,0.106161545071024,0.9392968142968143,0.06714536913881188
Positive,3.5,2.25,linear,0.8227067015110492,0.07829408515055311,0.7666666666666667,0.08563488385776756,0.9407142857142858,0.0632316584503798,0.7491541791541791,0.13771818822616486
Negative,3.5,2.25,linear,0.8971590004198701,0.07706752976758541,0.8400000000000001,0.11234866364235147,0.8523260073260074,0.11313971334122866,0.9537723387723389,0.04701252961097388
Positive,3.5,2.5,linear,0.8327041239372642,0.08064435111352622,0.78,0.1077032961426901,0.915363247863248,0.06631925490746071,0.7703360528360529,0.11389579907276047
Negative,3.5,2.5,linear,0.9172269694878391,0.056389039010247,0.8733333333333333,0.08666666666666668,0.8577505827505828,0.0931183203107214,0.9923076923076923,0.02307692307692306
Positive,3.5,2.75,linear,0.8325177746230377,0.07024939071356454,0.7933333333333333,0.06960204339273704,0.9650000000000001,0.07762087348130012,0.7402489177489178,0.09778209440182525
Negative,3.5,2.75,linear,0.9141376707028881,0.05289696165210308,0.8666666666666666,0.07888106377466156,0.9121961371961372,0.09758871512698455,0.9285464535464536,0.07442386144693375
Positive,3.5,3.0,linear,0.8197136319058516,0.07374821657655747,0.7466666666666667,0.10241527663824812,0.8524087024087026,0.051516490447054135,0.7975641025641026,0.117205644278015
Negative,3.5,3.0,linear,0.8772452774611695,0.06831895009235864,0.8066666666666669,0.1008849730028104,0.8559623709623709,0.09674105759160437,0.9054739704739705,0.05951139303714277
Positive,3.5,3.25,linear,0.8787862475688563,0.08975364248040861,0.8400000000000001,0.11623730516108463,0.9142088467088467,0.06782055887240843,0.8508191808191808,0.12154217509509191
Negative,3.5,3.25,linear,0.8953381401207489,0.07012740396870175,0.8466666666666667,0.10349449797506682,0.8441958041958042,0.1041295659882273,0.9597979797979799,0.049445037707566405
Positive,3.75,1.0,linear,0.8388663177568725,0.07561235607216313,0.7333333333333332,0.11547005383792518,0.770865800865801,0.12714604084468906,0.9416233766233766,0.0819111253168104
Negative,3.75,1.0,linear,0.9039987838248708,0.06560995343075246,0.8533333333333335,0.09333333333333334,0.8544871794871796,0.11873476078216676,0.976923076923077,0.06923076923076922
Positive,3.75,1.25,linear,0.8361308112177678,0.08051483731595746,0.78,0.09451631252505219,0.9257142857142858,0.10011218197398275,0.7716433566433567,0.10129455114777622
Negative,3.75,1.25,linear,0.9024424710721564,0.040029506504244035,0.8400000000000001,0.0679869268479038,0.8585958485958487,0.07569118831473481,0.9585042735042734,0.054940198198047706
Positive,3.75,1.5,linear,0.8286248196248197,0.10555389831999352,0.76,0.1236482466066094,0.9263120213120212,0.0690240621211818,0.7701964701964702,0.1660919204178351
Negative,3.75,1.5,linear,0.8719630852239548,0.06473542922234034,0.8133333333333332,0.08326663997864533,0.8247224997224997,0.08137753437036663,0.9317016317016318,0.07894377603866765
Positive,3.75,1.75,linear,0.8308908143799785,0.08814653838603645,0.7933333333333333,0.0866666666666667,0.9336868686868689,0.07641667830781204,0.7684188034188034,0.14826823767963304
Negative,3.75,1.75,linear,0.9279566214783607,0.04188880930284493,0.8800000000000001,0.07180219742846006,0.8886380286380285,0.06736752379121476,0.9748834498834498,0.03849370873286137
Positive,3.75,2.0,linear,0.8377177636604882,0.09562118248215706,0.8,0.11547005383792518,0.9196789321789323,0.07338730189217463,0.780491452991453,0.13421804233306367
Negative,3.75,2.0,linear,0.8483213237309346,0.05594115515273366,0.7733333333333333,0.08537498983243802,0.797930402930403,0.10475159565301541,0.9177344877344877,0.05784947432312685
Positive,3.75,2.25,linear,0.7702644622095423,0.10352710615791648,0.7133333333333333,0.1077032961426901,0.9334920634920636,0.07132072987887907,0.6700000000000002,0.13933760389938676
Negative,3.75,2.25,linear,0.8974828161075299,0.07060189653135633,0.8466666666666669,0.09451631252505217,0.8762087912087912,0.10052887991239291,0.9250288600288601,0.06325809944519606
Positive,3.75,2.5,linear,0.8588554561380647,0.07180640905215913,0.8133333333333335,0.07180219742846009,0.9298340548340548,0.07009542894154389,0.8184482184482185,0.1356664199655781
Negative,3.75,2.5,linear,0.869222368613673,0.06477151367590069,0.7933333333333333,0.10088497300281041,0.8058108558108558,0.10431960405969339,0.9551515151515151,0.058474641910459556
Positive,3.75,2.75,linear,0.7738718453888732,0.10063360306375516,0.72,0.09333333333333335,0.9219011544011544,0.06927819805768017,0.6751154401154401,0.1307330178234972
Negative,3.75,2.75,linear,0.8857250290938445,0.05702494909747593,0.8200000000000001,0.08459051693633017,0.8131968031968032,0.0894680169980593,0.9797979797979798,0.040655781409087106
Positive,3.75,3.0,linear,0.8484767139178905,0.08820220591870248,0.7866666666666667,0.12927146286443547,0.9566666666666667,0.05315943872846973,0.767857142857143,0.12244496861229665
Negative,3.75,3.0,linear,0.868870458975722,0.07242153858565686,0.8,0.10327955589886446,0.7885697635697636,0.12254667912072417,0.9846153846153847,0.046153846153846156
Positive,3.75,3.25,linear,0.8186554621848741,0.06046080116820291,0.7733333333333333,0.06798692684790383,0.9264285714285714,0.08317979052041673,0.7521711621711622,0.12846839354328626
Negative,3.75,3.25,linear,0.8392056311346929,0.09192847830381362,0.76,0.12719189352225943,0.7762004662004662,0.14065590245194975,0.938119658119658,0.08557190516355342
Positive,4.0,1.0,linear,0.794088354174561,0.08544779771303304,0.6866666666666666,0.09910712498212337,0.7536507936507937,0.13596940654518921,0.9030303030303031,0.17968444945907389
Negative,4.0,1.0,linear,0.8680864652588791,0.08175779267111227,0.7933333333333334,0.11333333333333336,0.8083383283383284,0.1146260568860972,0.9443181818181818,0.047474378087967645
Positive,4.0,1.25,linear,0.8635832081948653,0.05473398599716753,0.8066666666666666,0.07571877794400368,0.9236868686868688,0.054259656236174875,0.8177466977466977,0.09031088721611942
Negative,4.0,1.25,linear,0.8808381891860154,0.06504410444058788,0.8133333333333332,0.09333333333333335,0.8144322344322346,0.10841515647660228,0.9741258741258741,0.056815761110348514
Positive,4.0,1.5,linear,0.8510533404217615,0.06489661613435407,0.7933333333333334,0.0813770374382247,0.8999689199689203,0.0763483367387582,0.8107398157398158,0.07576789515588615
Negative,4.0,1.5,linear,0.8892185295846623,0.06902357716989635,0.8333333333333334,0.10000000000000003,0.8391058941058942,0.09755599206033877,0.9546153846153846,0.07284984963413428
Positive,4.0,1.75,linear,0.8234304198067827,0.06012795598879746,0.7599999999999999,0.06798692684790383,0.9325757575757576,0.0789564533031495,0.7411888111888112,0.06964844612845894
Negative,4.0,1.75,linear,0.877038332038332,0.06638537198833823,0.8066666666666669,0.1008849730028104,0.8212620712620712,0.08749517212632439,0.9490287490287491,0.07334920258575181
Positive,4.0,2.0,linear,0.8188115763179702,0.10525603635587641,0.7666666666666667,0.12382783747337808,0.9609090909090909,0.06556178084401014,0.7244549894549894,0.14553280764436602
Negative,4.0,2.0,linear,0.8717479261140589,0.06308889625408043,0.8200000000000001,0.07333333333333336,0.8202564102564104,0.10921812855713417,0.9484415584415584,0.08843392991109802
Positive,4.0,2.25,linear,0.8014974691631039,0.10758134740176031,0.7533333333333333,0.11175369742826809,0.9652777777777779,0.053160164469457344,0.7011199911199912,0.15027479659678397
Negative,4.0,2.25,linear,0.8646331205026858,0.08524909978676559,0.8,0.10327955589886446,0.7884282384282385,0.12230361616120186,0.968931068931069,0.04993696132212812
Positive,4.0,2.5,linear,0.8315588032314375,0.0880014402519779,0.7933333333333333,0.1008849730028104,0.9608333333333332,0.06169481339626532,0.7465734265734266,0.133475442631309
Negative,4.0,2.5,linear,0.9031274619100707,0.05630799254888948,0.8400000000000001,0.09043106644167025,0.8402564102564103,0.08951971028306081,0.9833333333333334,0.04999999999999999
Positive,4.0,2.75,linear,0.8530926725866825,0.04952728491396568,0.7866666666666665,0.07180219742846009,0.9672979797979799,0.05053802585116446,0.7645709845709845,0.05717722424123327
Negative,4.0,2.75,linear,0.8701694344303039,0.0708368546032755,0.8,0.10327955589886448,0.8088461538461539,0.1197911704844035,0.956080031080031,0.05650981208662047
Positive,4.0,3.0,linear,0.8154336822448279,0.11312464422085323,0.7666666666666667,0.14063348739819326,0.9888888888888889,0.03333333333333335,0.712051282051282,0.17458924406629955
Negative,4.0,3.0,linear,0.9064751552795032,0.070326487411243,0.8733333333333334,0.08137703743822469,0.8644494394494394,0.10113705692783415,0.9582900432900432,0.05312237347126285
Positive,4.0,3.25,linear,0.8842402906018467,0.061715308996427555,0.8400000000000001,0.08000000000000002,0.9597979797979799,0.06666942143068787,0.8279365079365079,0.09604735541511458
Negative,4.0,3.25,linear,0.915227424749164,0.050533113242505236,0.8666666666666668,0.07302967433402217,0.8744871794871795,0.06284784857897618,0.9639743589743588,0.06315309659444622
Positive,4.25,1.0,linear,0.8069397993311036,0.06008844286723055,0.6866666666666666,0.08969082698049141,0.7228138528138528,0.14034683443133397,0.951923076923077,0.08053741662519409
Negative,4.25,1.0,linear,0.8853368225976922,0.05666498588334103,0.82,0.08969082698049143,0.8426107226107226,0.08177410120547132,0.9377272727272727,0.05777259018175089
Positive,4.25,1.25,linear,0.8214502164502164,0.04968258421313352,0.76,0.0611010092660779,0.9057395382395382,0.0810211072770768,0.7567316017316018,0.06201066003506413
Negative,4.25,1.25,linear,0.8636835138757334,0.05690270650091728,0.7933333333333333,0.0813770374382247,0.8146886446886448,0.08742592220252643,0.927898212898213,0.06503414451418348
Positive,4.25,1.5,linear,0.8741534404483657,0.06536463807530138,0.8266666666666668,0.08537498983243799,0.9317424242424241,0.0460297569141901,0.8305594405594405,0.10752071112833324
Negative,4.25,1.5,linear,0.8801136399832054,0.0596737320829937,0.8200000000000001,0.08459051693633016,0.8106643356643357,0.09499331396172572,0.9718181818181819,0.043112384368652286
Positive,4.25,1.75,linear,0.8473130553656869,0.07109022111535589,0.7866666666666665,0.09333333333333335,0.9323737373737375,0.07524284732019189,0.7848368298368299,0.10237903744866358
Negative,4.25,1.75,linear,0.8857453995280083,0.04442411468638151,0.82,0.06699917080747263,0.8354811854811854,0.07150410471405727,0.9488578088578088,0.05446719526817637
Positive,4.25,2.0,linear,0.8708069726746531,0.09711161171672979,0.8266666666666668,0.11623730516108464,0.9575757575757576,0.07727272727272727,0.8072455322455323,0.13253064628645886
Negative,4.25,2.0,linear,0.8926863844689933,0.04832013859968016,0.8266666666666668,0.07423685817106698,0.8415750915750915,0.08978843164665953,0.9587662337662337,0.04146999177883741
Positive,4.25,2.25,linear,0.8491608566871724,0.10313318289110941,0.7933333333333333,0.1348249894410446,0.9326515151515151,0.07563964305487722,0.79506993006993,0.15629214228935048
Negative,4.25,2.25,linear,0.9060424614707738,0.060859258989347964,0.8533333333333335,0.07180219742846007,0.8659190809190809,0.08296702743707543,0.9540501165501165,0.047520094246056716
Positive,4.25,2.5,linear,0.8312521587235546,0.06077135331099855,0.7866666666666667,0.0653197264742181,0.951388888888889,0.08175590362645242,0.7446969696969697,0.08170657370938905
Negative,4.25,2.5,linear,0.8985365747905794,0.07476971613407148,0.8533333333333335,0.09797958971132713,0.8677389277389278,0.11872392138930901,0.9432925407925408,0.0627591396927738
Positive,4.25,2.75,linear,0.8277494849267631,0.0812076088296335,0.78,0.09451631252505219,0.9563888888888888,0.05380649485785976,0.7440792540792541,0.14030348147653907
Negative,4.25,2.75,linear,0.8743011861432916,0.06364115414339716,0.8133333333333331,0.07774602526460403,0.8397835497835497,0.06942424660828964,0.9136868686868688,0.06918802982506714
Positive,4.25,3.0,linear,0.8464978958090414,0.092741093340236,0.8133333333333332,0.09797958971132714,0.9254365079365081,0.0636863223686257,0.7866919191919192,0.1262015028819397
Negative,4.25,3.0,linear,0.8649617918313572,0.05291002758298677,0.7933333333333332,0.07571877794400368,0.7851648351648352,0.0924384212958817,0.9723076923076924,0.04271828731358405
Positive,4.25,3.25,linear,0.8497084683823047,0.1042321704585212,0.8133333333333335,0.10666666666666669,0.9563888888888888,0.05380649485785976,0.7793317793317793,0.14866188671969868
Negative,4.25,3.25,linear,0.9108730979165763,0.045864047519655726,0.86,0.06960204339273701,0.8603479853479854,0.08733234705765201,0.976923076923077,0.04925480182640653
Positive,4.5,1.0,linear,0.7877843412626021,0.07938794856228161,0.6599999999999999,0.10934146311237818,0.7134432234432234,0.1411970843149185,0.9288095238095238,0.13414062577382438
Negative,4.5,1.0,linear,0.8321529967616925,0.06847594807732611,0.7533333333333333,0.08459051693633016,0.746060606060606,0.08510563825123739,0.9475000000000001,0.06932712311931022
Positive,4.5,1.25,linear,0.8312452893322458,0.09140640946895862,0.7533333333333333,0.12310790208412928,0.8582034632034633,0.11415870262547427,0.8196081696081695,0.1119797921330771
Negative,4.5,1.25,linear,0.9133733609385783,0.03269076425377176,0.8666666666666668,0.05163977794943222,0.8714568764568765,0.054822688415860715,0.9650000000000001,0.056984403324262516
Positive,4.5,1.5,linear,0.8591550132014529,0.06131392316203342,0.8066666666666666,0.07571877794400367,0.975,0.075,0.773013098013098,0.07553078799433241
Negative,4.5,1.5,linear,0.8956240024066112,0.06292445982480475,0.8466666666666667,0.08459051693633014,0.8949317349317351,0.08282580502835754,0.9031410256410257,0.07919946377633441
Positive,4.5,1.75,linear,0.8955483405483406,0.06070267371523461,0.8533333333333333,0.07774602526460402,0.9708333333333334,0.045833333333333344,0.8367249417249418,0.0961898138563437
Negative,4.5,1.75,linear,0.9208632478632479,0.058805635641974247,0.8733333333333333,0.08666666666666667,0.8902014652014651,0.09110175288009603,0.9607142857142857,0.05080140069845685
Positive,4.5,2.0,linear,0.7778887194676668,0.1567183420131443,0.7333333333333334,0.11155467020454342,0.8936796536796535,0.10757313575245402,0.7098484848484848,0.1927892624720524
Negative,4.5,2.0,linear,0.926525373676798,0.04462353174699124,0.8866666666666667,0.06699917080747259,0.8870629370629372,0.08040006857651359,0.9751515151515152,0.03846933593347479
Positive,4.5,2.25,linear,0.8421736078392424,0.0644696321300996,0.8066666666666666,0.07571877794400367,0.9506410256410256,0.06370388845540945,0.7655067155067157,0.10497879219992773
Negative,4.5,2.25,linear,0.8989223674875848,0.057931567479108895,0.8466666666666669,0.07916228058025279,0.8481851481851482,0.09868190548113266,0.9644133644133644,0.04447513353001908
Positive,4.5,2.5,linear,0.8445748789132825,0.07595723538042076,0.7866666666666666,0.10666666666666669,0.9800000000000001,0.039999999999999994,0.7495121545121546,0.11514516698916169
Negative,4.5,2.5,linear,0.8914690630918832,0.04262337839797119,0.8400000000000001,0.05333333333333332,0.8421645021645021,0.07055625019671045,0.9540404040404041,0.05960665885810501
Positive,4.5,2.75,linear,0.8580291805231905,0.04301114209417774,0.8066666666666666,0.05537749241945385,0.9173737373737373,0.04335672533850267,0.8067113442113442,0.04895150162128362
Negative,4.5,2.75,linear,0.8818779047039917,0.06563088479901877,0.82,0.09451631252505219,0.8317748917748918,0.08794715102641137,0.9434848484848486,0.06444668071861717
Positive,4.5,3.0,linear,0.8357675285633288,0.0758280943119801,0.7933333333333332,0.08666666666666668,0.9347979797979796,0.0702474963525509,0.7677272727272727,0.11362322033980429
Negative,4.5,3.0,linear,0.9149052396878483,0.03889120543756452,0.8600000000000001,0.06289320754704401,0.879029304029304,0.07557075956561715,0.9596153846153846,0.04044561937012143
Positive,4.5,3.25,linear,0.7951975441139527,0.10666354297255856,0.76,0.09043106644167026,0.9212265512265512,0.07026656817878878,0.7236713286713288,0.1594793915449813
Negative,4.5,3.25,linear,0.8930428090428091,0.095970791049646,0.8466666666666667,0.11944315244779279,0.8557109557109556,0.13749411865012234,0.9430952380952382,0.050174864292818186
Positive,4.75,1.0,linear,0.7930859199280251,0.06370276251877226,0.6799999999999999,0.06531972647421809,0.7682142857142857,0.12158958745623648,0.8731168831168832,0.1689440681455809
Negative,4.75,1.0,linear,0.9217986055812144,0.03768039330072509,0.8666666666666668,0.059628479399994376,0.8913736263736265,0.08689731978309137,0.9634981684981685,0.04734721298237243
Positive,4.75,1.25,linear,0.8607847316082611,0.06362022496537584,0.8133333333333335,0.0653197264742181,0.8732181707181708,0.04560326421950123,0.8536907536907536,0.09988921451283105
Negative,4.75,1.25,linear,0.8805222555222555,0.051560013435635696,0.8133333333333335,0.07180219742846009,0.8430569430569429,0.08044343845726083,0.9289238539238539,0.06617340072649412
Positive,4.75,1.5,linear,0.8331661401818893,0.05485664704565052,0.78,0.06000000000000003,0.9633333333333335,0.05859465277082313,0.7494050394050396,0.12269464553144906
Negative,4.75,1.5,linear,0.8740450853494333,0.05738815590125503,0.8066666666666666,0.0866666666666667,0.8062087912087911,0.09785354354535107,0.963974358974359,0.04459051030732274
Positive,4.75,1.75,linear,0.8426852737905369,0.06012489289382611,0.7866666666666667,0.07180219742846009,0.9641233766233765,0.0560591696568391,0.7514685314685317,0.07864048778200741
Negative,4.75,1.75,linear,0.9012458925937187,0.029456082822122073,0.8466666666666669,0.042687494916218975,0.8355611055611055,0.05258801197194413,0.9818181818181818,0.036363636363636376
Positive,4.75,2.0,linear,0.8407922837396521,0.11645671306927083,0.7866666666666668,0.139204086785474,0.9495959595959595,0.07106755151171036,0.7767432567432568,0.17036734432087067
Negative,4.75,2.0,linear,0.8907718320327017,0.07638932661554755,0.8266666666666665,0.10413666234542208,0.8336813186813185,0.1040698422923896,0.9623834498834499,0.0475405285950484
Positive,4.75,2.25,linear,0.8550434348260435,0.05745375398859224,0.7866666666666667,0.07774602526460404,0.9447979797979797,0.05904213216055361,0.791133866133866,0.10682598943169563
Negative,4.75,2.25,linear,0.8598536246362334,0.06183787470605103,0.7866666666666667,0.08326663997864532,0.8001098901098901,0.11254173253662332,0.9444733044733045,0.06159374539441119
Positive,4.75,2.5,linear,0.8679796840586315,0.07428743802587444,0.8400000000000002,0.053333333333333344,0.9423737373737374,0.07690260935348657,0.8122632922632922,0.10686899972256868
Negative,4.75,2.5,linear,0.8808161065987153,0.03975533818936722,0.8066666666666666,0.06289320754704406,0.8192540792540791,0.05299549971404715,0.9565501165501166,0.05751562973046907
Positive,4.75,2.75,linear,0.7944482049112552,0.08350368604263138,0.74,0.1008849730028104,0.9641233766233768,0.0560591696568391,0.6834615384615385,0.11525127623259228
Negative,4.75,2.75,linear,0.8944124563460949,0.04732634851444489,0.8400000000000001,0.06798692684790382,0.8467932067932068,0.08401528290415301,0.9574592074592075,0.05668039595921908
Positive,4.75,3.0,linear,0.8617748582462541,0.09633338290989375,0.8133333333333335,0.11469767022723505,0.9532142857142858,0.05843298097227389,0.7971012321012321,0.14282754903491188
Negative,4.75,3.0,linear,0.8848141230749926,0.08128051627530657,0.8400000000000002,0.09521904571390469,0.8477816627816628,0.09808308810501049,0.9287723387723388,0.07432223677365768
Positive,4.75,3.25,linear,0.8762556326878579,0.04277598452147249,0.8333333333333333,0.04472135954999579,0.9809090909090908,0.03823589244511471,0.7955827505827505,0.06878973997050827
Negative,4.75,3.25,linear,0.90003394029481,0.054774661367507325,0.8533333333333333,0.06531972647421809,0.8516067266067265,0.09404657850793743,0.9633333333333333,0.04521553322083512
Positive,5.0,1.0,linear,0.7558061986322857,0.08346555177160432,0.6199999999999999,0.11175369742826809,0.6888522588522589,0.1193083778935408,0.8570551670551672,0.09996140845777068
Negative,5.0,1.0,linear,0.9039342251950947,0.07666993690531247,0.8533333333333335,0.10241527663824812,0.86993672993673,0.09001472993487793,0.9427777777777777,0.06890008869531462
Positive,5.0,1.25,linear,0.790682722364308,0.09163392250161498,0.7266666666666667,0.13148721948877348,0.8586904761904762,0.17329183340195098,0.7675757575757576,0.1244116446345822
Negative,5.0,1.25,linear,0.9096739862392036,0.05337394414349172,0.8533333333333333,0.08326663997864532,0.8711288711288712,0.08213495572498447,0.9565501165501166,0.04380820441884751
Positive,5.0,1.5,linear,0.842310957465083,0.08184306985009834,0.7933333333333334,0.09637888196533975,0.8948232323232324,0.08159350386190063,0.8027849927849928,0.11062303645533805
Negative,5.0,1.5,linear,0.8909826807652894,0.055247941858891356,0.8333333333333334,0.07453559924999302,0.8433316683316685,0.08522231325658623,0.9516161616161616,0.06344921977014259
Positive,5.0,1.75,linear,0.8477448464997261,0.05295153150132283,0.7933333333333332,0.06289320754704406,0.9489646464646466,0.052089838895817545,0.77506882006882,0.1004230130005131
Negative,5.0,1.75,linear,0.8785736769624238,0.08440496077809738,0.8333333333333334,0.10434983894999018,0.847008547008547,0.11936854460517282,0.9188145188145189,0.04588575955896482
Positive,5.0,2.0,linear,0.8178941560675307,0.09191124429027131,0.7666666666666667,0.11254628677422757,0.9323809523809524,0.07510872274107996,0.7427078477078476,0.13313611187717656
Negative,5.0,2.0,linear,0.8880089282697978,0.04692292236576964,0.8200000000000001,0.06699917080747263,0.8265201465201464,0.08269662976142018,0.9670995670995671,0.040535179369004776
Positive,5.0,2.25,linear,0.8114364470425853,0.10208522343909925,0.76,0.09521904571390469,0.9432828282828283,0.06200327558317017,0.738073038073038,0.16212484571820238
Negative,5.0,2.25,linear,0.8695883681535855,0.038687535903730204,0.8066666666666666,0.05537749241945385,0.7907925407925409,0.07083764210467879,0.9725757575757576,0.04205712368781967
Positive,5.0,2.5,linear,0.8660593281623029,0.07553193110850824,0.82,0.08969082698049143,0.99,0.029999999999999992,0.7772077922077922,0.11278165685639464
Negative,5.0,2.5,linear,0.8657025898078532,0.036765159885007455,0.7933333333333333,0.046666666666666703,0.783080253080253,0.0604634279978955,0.9732167832167832,0.04124101788348962
Positive,5.0,2.75,linear,0.8747261072261073,0.0667941860110864,0.8400000000000001,0.08,0.9484090909090908,0.0687555407233867,0.8201515151515151,0.10227508414792708
Negative,5.0,2.75,linear,0.9010445448271536,0.05188316082454537,0.8533333333333333,0.07180219742846006,0.8569580419580418,0.07817060802993561,0.9555122655122655,0.05588087319383759
Positive,5.0,3.0,linear,0.8115051108162563,0.06079206225317026,0.7733333333333333,0.0611010092660779,0.9271031746031746,0.08230393110192205,0.7282323232323233,0.08189404451539241
Negative,5.0,3.0,linear,0.8849604067430155,0.03143331113971483,0.82,0.052068331172711056,0.8281862581862581,0.08628197837400484,0.9631313131313132,0.058987218010199446
Positive,5.0,3.25,linear,0.8456626946511857,0.08161450540188116,0.8,0.0894427190999916,0.930521978021978,0.061968209487653345,0.7856099456099456,0.12751549845495777
Negative,5.0,3.25,linear,0.8951839232891865,0.04026294043403755,0.8333333333333333,0.06146362971528592,0.8687279387279385,0.0855547051030036,0.9416666666666668,0.1002335707609132
Positive,5.25,1.0,linear,0.822967829272177,0.09425885287639789,0.7133333333333334,0.12310790208412926,0.7604761904761906,0.15220302111715195,0.937062937062937,0.09639194931531624
Negative,5.25,1.0,linear,0.9107929981618137,0.03783971095142291,0.8533333333333333,0.05811865258054233,0.8701764901764901,0.05000258132356147,0.95995670995671,0.0635733852158989
