Keywords,Alpha,C,kernel,Average_F1,StDv_F1,Average_Accuracy,StDv_Accuracy,Average_Precision,StDv_Precision,Average_Recall,StDv_Recall
Negative,5.0,3.25,linear,0.8364162726848049,0.023798810882389422,0.787659574468085,0.024918154845884867,0.787484082984664,0.03312731391459772,0.8924488709304143,0.01867401743329162
Positive,5.25,1.0,linear,0.8693390342615169,0.011674845419781825,0.850212765957447,0.013429560713242146,0.8978960469849273,0.011701965296008171,0.8429910156493412,0.02268647911722557
Negative,5.25,1.0,linear,0.819166273891493,0.016695083035007472,0.7655319148936172,0.020624035431578955,0.7571954796120536,0.02207870231518631,0.893240562436981,0.029793486457073352
Positive,5.25,1.25,linear,0.8646962599200618,0.015647000529843812,0.8455319148936171,0.01691991093793283,0.8891330764074258,0.020392475559224976,0.8420544984722307,0.022739791366499597
Negative,5.25,1.25,linear,0.8372752418752276,0.021139690165767402,0.7910638297872341,0.019909255430280152,0.7811691473756446,0.02536072414580151,0.902593002717123,0.02471416252641803
Positive,5.25,1.5,linear,0.8585488035229938,0.020581624823951216,0.8395744680851063,0.021785405508374826,0.8999265324325529,0.01819731095830713,0.8217286678495942,0.03479817840559446
Negative,5.25,1.5,linear,0.8201615623620266,0.02642950949367427,0.7693617021276598,0.031142424618777843,0.7669148872853085,0.025348375883624437,0.8818300880175485,0.034408971144682735
Positive,5.25,1.75,linear,0.8467911522736772,0.021017332753686127,0.8276595744680849,0.023404255319148925,0.8901947341081916,0.02145301933897836,0.8077075926431136,0.025465506782387144
Negative,5.25,1.75,linear,0.8237488906257401,0.022178971289195635,0.7761702127659575,0.023400386527434074,0.7729444567470425,0.03491867507660702,0.8828323029117687,0.019983886596611322
Positive,5.25,2.0,linear,0.8565800237831083,0.01721102306600642,0.8344680851063829,0.020269796363939673,0.8883245861908369,0.02284953464101504,0.8278882839220927,0.028447140193826225
Negative,5.25,2.0,linear,0.8238926447835618,0.018028610162661034,0.7727659574468084,0.018073838792847092,0.7658369112983825,0.025385419605450158,0.8927357910971601,0.03074322959400479
Positive,5.25,2.25,linear,0.857233185649088,0.014085157850666968,0.8353191489361702,0.017132614586551,0.900708636082841,0.030282726808699967,0.8192933243286511,0.030102130262811323
Negative,5.25,2.25,linear,0.8217637206127361,0.01676473997047679,0.7706382978723404,0.017488274543008126,0.7677879957222256,0.024933399932789514,0.8849807131928966,0.026662748144382194
Positive,5.25,2.5,linear,0.8588978483532606,0.018824910768425702,0.8340425531914895,0.020846721215175976,0.8741554950779873,0.01998546496192448,0.8450669209360931,0.03240111643103944
Negative,5.25,2.5,linear,0.8265292720590619,0.022063789808157916,0.7740425531914893,0.028126983607933195,0.7692576830347946,0.02982637119589979,0.8941963331959665,0.030056760630724055
Positive,5.25,2.75,linear,0.8664024551232711,0.019018956405214643,0.8429787234042554,0.020090334696362348,0.8979504611393834,0.024291490342026288,0.8379180284653641,0.030134233769416627
Negative,5.25,2.75,linear,0.828166761586466,0.017493133780175404,0.781276595744681,0.021463013128371896,0.773537466996492,0.037828557019759096,0.8934062907410425,0.024532088153452807
Positive,5.25,3.0,linear,0.8678100432755119,0.021998948134179155,0.8472340425531915,0.022951126059849884,0.9107182693736687,0.024477209835698042,0.8299609131079727,0.03723777225523969
Negative,5.25,3.0,linear,0.8171339112895945,0.019722677525246892,0.7663829787234043,0.026468632408653592,0.7683927206961709,0.02249669259905508,0.8729563061132957,0.02485983459583758
Positive,5.25,3.25,linear,0.8693662713517272,0.01897647536998461,0.8455319148936171,0.023466069240786796,0.8954389846462367,0.02073164326939578,0.8454361198407435,0.02931047157391565
Negative,5.25,3.25,linear,0.8049539371068224,0.026187080677250448,0.7536170212765959,0.026054926833773,0.7461562758001106,0.03014110622669639,0.8751184165642008,0.03807141178019867
Positive,5.5,1.0,linear,0.8674319676770237,0.01995653582467518,0.8459574468085107,0.020031663482450765,0.9018604087863894,0.025224630412246925,0.8361333847801546,0.026291629780322862
Negative,5.5,1.0,linear,0.8270247419463818,0.023479771559928087,0.7740425531914893,0.027997930467397424,0.7803952433230865,0.029712011451963272,0.8801022091440773,0.022763245647860326
Positive,5.5,1.25,linear,0.8553549613896163,0.012184928180793534,0.8387234042553191,0.00860585038985392,0.885932142551157,0.020356836418238915,0.8271050907583704,0.013062303430364826
Negative,5.5,1.25,linear,0.8157990208426626,0.03499442105628627,0.7625531914893616,0.03977300917633337,0.7562851547675926,0.04240452260051124,0.8864347706194557,0.03430299212337729
Positive,5.5,1.5,linear,0.8590287808550899,0.015078510816238498,0.8382978723404255,0.014113296980235765,0.8874577801187625,0.03227797397251116,0.8332528567310318,0.017642059061743737
Negative,5.5,1.5,linear,0.8292733148916934,0.029329375766178112,0.7778723404255319,0.032002716045894754,0.7779200287275345,0.03293353424773917,0.8884883494760952,0.03242412833992481
Positive,5.5,1.75,linear,0.8687685464908054,0.017119930400311595,0.8468085106382979,0.021361532592359407,0.8880619888526748,0.016792068599004385,0.8506582093418734,0.024763113033633554
Negative,5.5,1.75,linear,0.8186029434712996,0.016250162203975554,0.768936170212766,0.017446808510638293,0.7713834724436326,0.025196732605344975,0.8732183608274035,0.028082337504295687
Positive,5.5,2.0,linear,0.8607186877191454,0.019323036981865112,0.8353191489361702,0.021534605836391465,0.8958863908203225,0.0217857045165851,0.8292423240271306,0.033830044427131396
Negative,5.5,2.0,linear,0.8121109170508811,0.016546682025432368,0.7591489361702128,0.019238560945459265,0.7627243750537764,0.01774893140924134,0.868946573343419,0.027170547033565653
Positive,5.5,2.25,linear,0.8655369934306612,0.01764190167111107,0.8463829787234042,0.017897651782819678,0.8796825171990428,0.030970120179151548,0.8531220330190669,0.028364828706605533
Negative,5.5,2.25,linear,0.8129410423736958,0.021255255938208862,0.7591489361702128,0.021631089407895883,0.7591053323934795,0.037450247173984715,0.8775076228703442,0.03242873548521096
Positive,5.5,2.5,linear,0.8619818411972316,0.01874750924026765,0.8387234042553191,0.014298125630988482,0.9028122736208601,0.026289239271861966,0.8250105887510017,0.01905163885808017
Negative,5.5,2.5,linear,0.8108576437117871,0.018534769001193673,0.7608510638297873,0.022500943091748583,0.7461793693899795,0.021496571630225943,0.8881401993357855,0.020396625201176178
Positive,5.5,2.75,linear,0.8616056877979135,0.018607725029021374,0.8404255319148936,0.019616052036793386,0.8889612191162064,0.018386849647639404,0.8365274218162664,0.029632776653183344
Negative,5.5,2.75,linear,0.8119054668089263,0.020198367160594526,0.7582978723404257,0.023753677850132545,0.7570401166142381,0.029908963367476563,0.8764282894127507,0.02486491384577274
Positive,5.5,3.0,linear,0.8620817984655101,0.01650545534562829,0.8387234042553192,0.015859272471135534,0.8799754563625966,0.02526165938982814,0.8453243014447974,0.017389284784022588
Negative,5.5,3.0,linear,0.8307153033838721,0.02392566577220216,0.7825531914893616,0.034013285290880955,0.7783014143392432,0.032236748267407564,0.8914989507088252,0.023599209282416243
Positive,5.5,3.25,linear,0.8629408489444336,0.021152575396643825,0.8408510638297872,0.02651989183129003,0.8910556859778591,0.02650976720517494,0.8369042577663095,0.023367090529750528
Negative,5.5,3.25,linear,0.8338868312878871,0.020067389229766724,0.7906382978723404,0.026832140885845863,0.786864723107599,0.03475202390756518,0.8883662324075839,0.02301873178655978
Positive,5.75,1.0,linear,0.8711785935903882,0.02462824295929126,0.8493617021276597,0.02924738770628015,0.9067279496463408,0.04027813726139784,0.8394377723962266,0.027160377308121125
Negative,5.75,1.0,linear,0.8134721905535075,0.023252462922970507,0.763404255319149,0.02752504107029144,0.7551583510438868,0.027519821714853884,0.8822025255101977,0.027706232911860654
Positive,5.75,1.25,linear,0.8627715773647487,0.02031982174000385,0.8400000000000001,0.02229072485737668,0.8911924182419956,0.0312716733777111,0.8370083120474356,0.026132872670389926
Negative,5.75,1.25,linear,0.8323322824244304,0.020817210721080927,0.7838297872340426,0.023600722764020504,0.7650100142107407,0.03692502972684446,0.9141868789875172,0.017127356030578498
Positive,5.75,1.5,linear,0.864965796347397,0.023756375006293108,0.8417021276595744,0.02703383859449975,0.8804300341586041,0.020425081351135535,0.8509711861196647,0.03821117059288708
Negative,5.75,1.5,linear,0.8261444646591709,0.024732792787192627,0.7757446808510639,0.03268849644614234,0.7711963983569278,0.03293018548451758,0.8904499558794102,0.027146882162377154
Positive,5.75,1.75,linear,0.869676527174344,0.016124954492166246,0.8485106382978722,0.015830702329990044,0.9020260396316985,0.022411758557360505,0.8400293886849626,0.02123613832564079
Negative,5.75,1.75,linear,0.8259140616285725,0.018851324547611622,0.7736170212765957,0.028911128087596646,0.7713880445988563,0.02386475476785636,0.889269890576915,0.022172309919346753
Positive,5.75,2.0,linear,0.8582866767255901,0.017812330028563667,0.8327659574468086,0.018650729362392447,0.8834998046759029,0.036082323790970636,0.8363488447262727,0.03204073784850993
Negative,5.75,2.0,linear,0.8417517626623869,0.015051610272203867,0.7936170212765957,0.01807884747765786,0.79036713981195,0.020350122946774882,0.9007674232601814,0.019245330728348727
Positive,5.75,2.25,linear,0.8636125792858579,0.018109202486283685,0.8446808510638297,0.019430553288222793,0.8860324016941495,0.025607607654557617,0.8429755969840655,0.024611269335686664
Negative,5.75,2.25,linear,0.8220871995554304,0.012958554790572428,0.7680851063829787,0.018376870537607844,0.7733324576253449,0.021409123238016657,0.8783621575768888,0.02415874617381082
Positive,5.75,2.5,linear,0.8634760076470099,0.02075633337386949,0.847659574468085,0.023523872274187698,0.9058984583736585,0.0316396669121578,0.8262813853729973,0.03400562326806969
Negative,5.75,2.5,linear,0.8336576652009917,0.02916752920561692,0.7838297872340425,0.03718476982970804,0.7775719047989109,0.040414692419480154,0.9000831005685164,0.03338095954883453
Positive,5.75,2.75,linear,0.8568653509554972,0.019609937003795444,0.8370212765957448,0.017026594913823474,0.8785353824455543,0.017373568159906733,0.8371195863099425,0.03462750510953376
Negative,5.75,2.75,linear,0.8343689379957301,0.022067761922321346,0.7859574468085107,0.020764038976605698,0.7808439720587267,0.02546507834266688,0.8966143049181555,0.030421597105769173
Positive,5.75,3.0,linear,0.8674485330532123,0.01208022444655328,0.8421276595744681,0.012970000556704844,0.8966625103070605,0.023719637788228748,0.8407392538359122,0.019354616766397315
Negative,5.75,3.0,linear,0.8097771763510109,0.02191985968229247,0.7587234042553191,0.024669843473422545,0.7553630946905885,0.028062426629954815,0.873375221540412,0.024156142040012603
Positive,5.75,3.25,linear,0.8802018845964804,0.013182517857256361,0.8553191489361703,0.017337488329756078,0.9030564021345782,0.01812690424117656,0.8589837154788436,0.02196903159769414
Negative,5.75,3.25,linear,0.8089277336264245,0.026373205611093773,0.7595744680851064,0.032920332659304594,0.758895068664618,0.03544971880348292,0.8667983203323608,0.02135677165229052
Positive,6.0,1.0,linear,0.8692340196928404,0.016997598176855526,0.8485106382978722,0.020602073935166335,0.905438149398776,0.019345867553484174,0.8367325073778108,0.031783217354757316
Negative,6.0,1.0,linear,0.8172085975690961,0.024348677290598926,0.7629787234042553,0.0315037345002206,0.7608362777102792,0.03479859482412871,0.8838687001882457,0.02636257697495058
Positive,6.0,1.25,linear,0.8760074170633529,0.01230813719236809,0.8497872340425531,0.018158798547533533,0.907728413881645,0.027828001309295986,0.8473581721915808,0.02069216526370607
Negative,6.0,1.25,linear,0.8276441087901556,0.026011084103984727,0.7782978723404257,0.026740880584451038,0.7634114355377634,0.03730654910529044,0.9047653308474738,0.020967961081623847
Positive,6.0,1.5,linear,0.8694012309898419,0.014984899609659869,0.8476595744680852,0.017729929068935904,0.9004287494523583,0.03103412496571333,0.8416246845762172,0.024830288112174543
Negative,6.0,1.5,linear,0.8315583614536474,0.0187817719698323,0.7812765957446809,0.021880783203714824,0.7728899829177402,0.0327803044389777,0.9009382791601641,0.012664502372328988
Positive,6.0,1.75,linear,0.8541085704896283,0.010367384731028648,0.8310638297872341,0.01043204312521811,0.8926171411111241,0.017296132251185033,0.8193361870998723,0.020349056769105592
Negative,6.0,1.75,linear,0.813672219041749,0.02410262419701623,0.7617021276595743,0.031270081822764,0.7554298004914455,0.0297829515966715,0.8828425706734345,0.03258170823921643
Positive,6.0,2.0,linear,0.8501956994674755,0.026899536487851313,0.8302127659574469,0.02760715163116357,0.8883135398407326,0.026463917685496125,0.8163342799834965,0.04038050623185058
Negative,6.0,2.0,linear,0.8242214320696201,0.023383610950402506,0.7727659574468084,0.02347764123256805,0.7750695045146637,0.03317409853643754,0.8816081686874238,0.03295306413401069
Positive,6.0,2.25,linear,0.8587841745960493,0.012394949698421072,0.8357446808510638,0.014010278836727107,0.8877079957418712,0.017005426719872586,0.832235743045923,0.022535188168065087
Negative,6.0,2.25,linear,0.8158729248879937,0.024225142344968992,0.76,0.02554609535285723,0.761572085903996,0.036162428492986086,0.8798965878132063,0.026392122522511184
Positive,6.0,2.5,linear,0.8600411551924866,0.02650596632280443,0.8353191489361702,0.02459633364530797,0.892810399215343,0.023766014277908025,0.830230450634857,0.0363949854090092
Negative,6.0,2.5,linear,0.8305292208270549,0.020833021540076598,0.778723404255319,0.024518911133426278,0.7744793332483211,0.0265493492366875,0.8966882997113148,0.03470233713672138
Positive,6.0,2.75,linear,0.8613803774607829,0.02265908704487453,0.8404255319148936,0.022935341239509566,0.8815068033767803,0.012173182703450131,0.8429805368635137,0.039113020887945014
Negative,6.0,2.75,linear,0.8252873061448168,0.022461054094178663,0.7740425531914894,0.023029887876995423,0.7724337277820543,0.03378448768439127,0.8869839044382187,0.020890384519887603
Positive,6.0,3.0,linear,0.8576770396015316,0.02194885068758963,0.8331914893617022,0.025729730140988907,0.8933647051540271,0.021764203771664953,0.8252547378700237,0.030340519281923425
Negative,6.0,3.0,linear,0.8177229869276909,0.018636982982364627,0.7672340425531915,0.022033350580424913,0.7684216859549419,0.023024555817121657,0.8743203068680019,0.02357751979139608
Positive,6.0,3.25,linear,0.8595396232199637,0.023414054403202766,0.8361702127659575,0.02779019892298842,0.8858057628737684,0.03333361887096311,0.8355268862646732,0.02587402233970014
Negative,6.0,3.25,linear,0.8294500455050992,0.011362129948553354,0.7757446808510637,0.014373911280046437,0.7835127507711378,0.02612477681597413,0.8822578285723184,0.019291055411278693
